art_id,ann,criteriaID,annotation
225,Ann. 3,NegTarg2,[]
225,Ann. 2,SensLang,4.0
225,Ann. 3,ArtBias,4.0
225,Ann. 3,NegTarg1,1.0
225,Ann. 3,SensLang,3.0
225,Ann. 2,LedePres,1.0
225,Ann. 3,LedePres,1.0
226,Ann. 2,NegTarg1,1.0
226,Ann. 2,LedePres,1.0
226,Ann. 1,NegTarg2,['4']
226,Ann. 1,NegTarg1,1.0
226,Ann. 1,LedePres,1.0
226,Ann. 2,ArtBias,3.0
226,Ann. 1,ArtBias,2.0
226,Ann. 1,Type,1.0
226,Ann. 2,NegTarg2,[]
226,Ann. 1,SensLang,3.0
226,Ann. 2,HeadAcc1,4.0
226,Ann. 1,HeadAcc1,4.0
226,Ann. 2,SensLang,4.0
226,Ann. 2,Type,1.0
227,Ann. 1,NegTarg1,1.0
227,Ann. 2,HeadAcc1,4.0
227,Ann. 2,ArtBias,4.0
227,Ann. 1,LedePres,1.0
227,Ann. 2,LedePres,1.0
227,Ann. 1,ArtBias,4.0
227,Ann. 2,NegTarg1,1.0
227,Ann. 1,HeadAcc1,4.0
227,Ann. 1,Type,1.0
227,Ann. 2,Type,1.0
227,Ann. 2,SensLang,4.0
227,Ann. 1,SensLang,3.0
227,Ann. 2,NegTarg2,[]
227,Ann. 1,NegTarg2,[]
228,Ann. 3,NegTarg2,[]
228,Ann. 2,NegTarg2,[]
228,Ann. 3,Type,1.0
228,Ann. 3,NegTarg1,1.0
228,Ann. 2,NegTarg1,1.0
228,Ann. 2,HeadAcc1,2.0
228,Ann. 3,ArtBias,4.0
228,Ann. 3,SensLang,4.0
228,Ann. 3,LedePres,1.0
228,Ann. 2,LedePres,1.0
228,Ann. 2,SensLang,4.0
228,Ann. 2,Type,1.0
228,Ann. 2,ArtBias,4.0
228,Ann. 3,HeadAcc1,3.0
229,Ann. 1,Type,1.0
229,Ann. 1,LedePres,2.0
229,Ann. 3,LedePres,2.0
229,Ann. 3,Type,1.0
229,Ann. 1,NegTarg1,1.0
229,Ann. 1,NegTarg2,[]
229,Ann. 3,NegTarg2,['4']
229,Ann. 3,NegTarg1,2.0
229,Ann. 3,ArtBias,3.0
229,Ann. 1,ArtBias,4.0
229,Ann. 3,HeadAcc1,2.0
229,Ann. 1,HeadAcc1,2.0
229,Ann. 3,SensLang,3.0
229,Ann. 1,SensLang,4.0
230,Ann. 1,NegTarg2,[]
230,Ann. 1,ArtBias,4.0
230,Ann. 2,NegTarg2,[]
230,Ann. 2,ArtBias,4.0
230,Ann. 1,Type,1.0
230,Ann. 2,Type,1.0
230,Ann. 1,HeadAcc1,4.0
230,Ann. 1,NegTarg1,1.0
230,Ann. 2,NegTarg1,1.0
230,Ann. 2,HeadAcc1,4.0
230,Ann. 2,SensLang,4.0
230,Ann. 1,SensLang,4.0
230,Ann. 1,LedePres,2.0
230,Ann. 2,LedePres,1.0
232,Ann. 1,NegTarg1,1.0
232,Ann. 2,Type,2.0
232,Ann. 1,Type,3.0
232,Ann. 2,NegTarg1,1.0
232,Ann. 1,SensLang,4.0
232,Ann. 1,ArtBias,4.0
232,Ann. 1,NegTarg2,[]
232,Ann. 2,SensLang,4.0
232,Ann. 2,HeadAcc1,3.0
232,Ann. 2,NegTarg2,[]
232,Ann. 1,LedePres,1.0
232,Ann. 2,LedePres,1.0
232,Ann. 2,ArtBias,4.0
232,Ann. 1,HeadAcc1,3.0
233,Ann. 3,NegTarg1,1.0
233,Ann. 2,NegTarg1,1.0
233,Ann. 3,NegTarg2,[]
233,Ann. 3,HeadAcc1,2.0
233,Ann. 3,Type,3.0
233,Ann. 2,Type,3.0
233,Ann. 3,ArtBias,3.0
233,Ann. 2,ArtBias,3.0
233,Ann. 2,SensLang,4.0
233,Ann. 3,SensLang,4.0
233,Ann. 3,LedePres,1.0
233,Ann. 2,LedePres,2.0
233,Ann. 2,NegTarg2,[]
233,Ann. 2,HeadAcc1,2.0
234,Ann. 1,LedePres,2.0
234,Ann. 3,HeadAcc1,4.0
234,Ann. 1,SensLang,4.0
234,Ann. 3,SensLang,4.0
234,Ann. 1,NegTarg1,1.0
234,Ann. 3,NegTarg1,1.0
234,Ann. 3,LedePres,2.0
234,Ann. 1,HeadAcc1,4.0
234,Ann. 1,NegTarg2,[]
234,Ann. 3,NegTarg2,[]
234,Ann. 1,Type,3.0
234,Ann. 3,Type,1.0
234,Ann. 3,ArtBias,4.0
234,Ann. 1,ArtBias,4.0
235,Ann. 2,LedePres,1.0
235,Ann. 1,LedePres,2.0
235,Ann. 2,HeadAcc1,3.0
235,Ann. 1,HeadAcc1,4.0
235,Ann. 2,NegTarg1,1.0
235,Ann. 2,NegTarg2,[]
235,Ann. 1,SensLang,3.0
235,Ann. 2,SensLang,2.0
235,Ann. 1,Type,1.0
235,Ann. 2,Type,1.0
235,Ann. 1,NegTarg2,[]
235,Ann. 1,NegTarg1,1.0
235,Ann. 1,ArtBias,4.0
235,Ann. 2,ArtBias,3.0
236,Ann. 2,NegTarg2,[]
236,Ann. 1,LedePres,2.0
236,Ann. 1,NegTarg2,[]
236,Ann. 2,Type,1.0
236,Ann. 2,SensLang,4.0
236,Ann. 1,SensLang,4.0
236,Ann. 2,HeadAcc1,3.0
236,Ann. 1,HeadAcc1,3.0
236,Ann. 2,ArtBias,4.0
236,Ann. 2,LedePres,2.0
236,Ann. 2,NegTarg1,1.0
236,Ann. 1,NegTarg1,1.0
236,Ann. 1,ArtBias,4.0
236,Ann. 1,Type,1.0
237,Ann. 2,Type,1.0
237,Ann. 1,Type,1.0
237,Ann. 2,HeadAcc1,3.0
237,Ann. 2,ArtBias,4.0
237,Ann. 2,SensLang,4.0
237,Ann. 1,HeadAcc1,4.0
237,Ann. 1,LedePres,2.0
237,Ann. 1,SensLang,3.0
237,Ann. 1,NegTarg1,1.0
237,Ann. 2,NegTarg1,1.0
237,Ann. 2,LedePres,1.0
237,Ann. 1,NegTarg2,[]
237,Ann. 1,ArtBias,3.0
237,Ann. 2,NegTarg2,[]
238,Ann. 1,LedePres,1.0
238,Ann. 3,LedePres,1.0
238,Ann. 1,NegTarg1,1.0
238,Ann. 1,SensLang,4.0
238,Ann. 3,SensLang,4.0
238,Ann. 1,NegTarg2,[]
238,Ann. 3,NegTarg2,[]
238,Ann. 1,ArtBias,4.0
238,Ann. 3,ArtBias,4.0
238,Ann. 3,NegTarg1,1.0
238,Ann. 3,Type,5.0
238,Ann. 1,Type,5.0
238,Ann. 1,HeadAcc1,4.0
238,Ann. 3,HeadAcc1,3.0
239,Ann. 1,SensLang,3.0
239,Ann. 1,HeadAcc1,2.0
239,Ann. 1,ArtBias,3.0
239,Ann. 1,NegTarg1,1.0
239,Ann. 1,LedePres,2.0
239,Ann. 1,NegTarg2,[]
239,Ann. 1,Type,1.0
240,Ann. 1,HeadAcc1,4.0
240,Ann. 1,LedePres,2.0
240,Ann. 3,HeadAcc1,3.0
240,Ann. 3,LedePres,2.0
240,Ann. 1,SensLang,4.0
240,Ann. 3,SensLang,4.0
240,Ann. 1,Type,1.0
240,Ann. 1,NegTarg1,1.0
240,Ann. 1,NegTarg2,[]
240,Ann. 3,NegTarg2,[]
240,Ann. 3,Type,1.0
240,Ann. 3,ArtBias,4.0
240,Ann. 3,NegTarg1,1.0
240,Ann. 1,ArtBias,4.0
241,Ann. 1,Type,5.0
241,Ann. 3,Type,1.0
241,Ann. 1,ArtBias,4.0
241,Ann. 3,NegTarg1,1.0
241,Ann. 3,NegTarg2,[]
241,Ann. 1,NegTarg2,[]
241,Ann. 3,SensLang,4.0
241,Ann. 1,SensLang,4.0
241,Ann. 1,NegTarg1,1.0
241,Ann. 3,ArtBias,4.0
241,Ann. 1,LedePres,1.0
241,Ann. 3,LedePres,1.0
241,Ann. 1,HeadAcc1,2.0
241,Ann. 3,HeadAcc1,2.0
242,Ann. 2,Type,1.0
242,Ann. 1,Type,1.0
242,Ann. 1,HeadAcc1,4.0
242,Ann. 2,HeadAcc1,4.0
242,Ann. 2,NegTarg2,['4']
242,Ann. 1,NegTarg2,[]
242,Ann. 2,LedePres,1.0
242,Ann. 1,LedePres,1.0
242,Ann. 1,ArtBias,4.0
242,Ann. 2,ArtBias,3.0
242,Ann. 2,NegTarg1,2.0
242,Ann. 1,NegTarg1,1.0
242,Ann. 2,SensLang,3.0
242,Ann. 1,SensLang,4.0
243,Ann. 1,LedePres,1.0
243,Ann. 2,LedePres,1.0
243,Ann. 1,SensLang,4.0
243,Ann. 2,Type,1.0
243,Ann. 1,Type,1.0
243,Ann. 2,ArtBias,4.0
243,Ann. 1,ArtBias,4.0
243,Ann. 2,SensLang,4.0
243,Ann. 1,NegTarg1,1.0
243,Ann. 2,HeadAcc1,4.0
243,Ann. 1,NegTarg2,[]
243,Ann. 2,NegTarg2,['1']
243,Ann. 1,HeadAcc1,4.0
243,Ann. 2,NegTarg1,1.0
244,Ann. 1,SensLang,2.0
244,Ann. 1,LedePres,2.0
244,Ann. 1,ArtBias,4.0
244,Ann. 2,LedePres,2.0
244,Ann. 2,ArtBias,3.0
244,Ann. 2,Type,1.0
244,Ann. 1,NegTarg2,[]
244,Ann. 1,Type,1.0
244,Ann. 2,SensLang,2.0
244,Ann. 2,NegTarg2,['4']
244,Ann. 1,NegTarg1,1.0
244,Ann. 2,NegTarg1,2.0
244,Ann. 1,HeadAcc1,2.0
244,Ann. 2,HeadAcc1,3.0
245,Ann. 2,NegTarg1,1.0
245,Ann. 2,ArtBias,3.0
245,Ann. 1,Type,2.0
245,Ann. 2,Type,2.0
245,Ann. 1,SensLang,2.0
245,Ann. 2,SensLang,3.0
245,Ann. 1,ArtBias,2.0
245,Ann. 2,LedePres,1.0
245,Ann. 1,NegTarg1,2.0
245,Ann. 1,LedePres,1.0
245,Ann. 2,HeadAcc1,3.0
245,Ann. 1,HeadAcc1,2.0
245,Ann. 1,NegTarg2,['4']
245,Ann. 2,NegTarg2,[]
246,Ann. 2,SensLang,4.0
246,Ann. 2,LedePres,1.0
246,Ann. 3,LedePres,1.0
246,Ann. 2,ArtBias,4.0
246,Ann. 3,ArtBias,3.0
246,Ann. 3,Type,2.0
246,Ann. 2,Type,3.0
246,Ann. 2,HeadAcc1,4.0
246,Ann. 3,SensLang,3.0
246,Ann. 2,NegTarg2,[]
246,Ann. 3,HeadAcc1,3.0
246,Ann. 3,NegTarg2,[]
246,Ann. 2,NegTarg1,1.0
246,Ann. 3,NegTarg1,1.0
247,Ann. 2,HeadAcc1,4.0
247,Ann. 2,NegTarg2,[]
247,Ann. 2,NegTarg1,1.0
247,Ann. 3,LedePres,1.0
247,Ann. 2,ArtBias,4.0
247,Ann. 3,ArtBias,4.0
247,Ann. 3,NegTarg1,1.0
247,Ann. 2,SensLang,4.0
247,Ann. 3,NegTarg2,[]
247,Ann. 3,HeadAcc1,4.0
247,Ann. 2,LedePres,1.0
247,Ann. 3,SensLang,4.0
247,Ann. 2,Type,1.0
247,Ann. 3,Type,1.0
248,Ann. 1,SensLang,4.0
248,Ann. 3,SensLang,4.0
248,Ann. 1,ArtBias,4.0
248,Ann. 3,LedePres,1.0
248,Ann. 1,LedePres,1.0
248,Ann. 3,Type,3.0
248,Ann. 1,Type,3.0
248,Ann. 3,HeadAcc1,2.0
248,Ann. 1,HeadAcc1,2.0
248,Ann. 3,NegTarg2,[]
248,Ann. 3,ArtBias,3.0
248,Ann. 1,NegTarg2,[]
248,Ann. 3,NegTarg1,1.0
248,Ann. 1,NegTarg1,1.0
249,Ann. 3,LedePres,1.0
249,Ann. 1,ArtBias,4.0
249,Ann. 1,SensLang,4.0
249,Ann. 3,HeadAcc1,2.0
249,Ann. 3,ArtBias,4.0
249,Ann. 1,HeadAcc1,3.0
249,Ann. 1,LedePres,1.0
249,Ann. 3,NegTarg1,1.0
249,Ann. 1,NegTarg1,1.0
249,Ann. 1,NegTarg2,[]
249,Ann. 3,SensLang,4.0
249,Ann. 3,Type,1.0
249,Ann. 1,Type,1.0
249,Ann. 3,NegTarg2,[]
250,Ann. 1,ArtBias,3.0
250,Ann. 2,ArtBias,3.0
250,Ann. 1,Type,1.0
250,Ann. 2,NegTarg2,[]
250,Ann. 1,NegTarg2,[]
250,Ann. 1,HeadAcc1,4.0
250,Ann. 1,SensLang,4.0
250,Ann. 2,HeadAcc1,4.0
250,Ann. 2,SensLang,4.0
250,Ann. 2,LedePres,
250,Ann. 2,NegTarg1,1.0
250,Ann. 1,NegTarg1,1.0
250,Ann. 1,LedePres,2.0
250,Ann. 2,Type,1.0
251,Ann. 2,HeadAcc1,3.0
251,Ann. 2,Type,2.0
251,Ann. 3,Type,3.0
251,Ann. 3,ArtBias,3.0
251,Ann. 3,NegTarg1,1.0
251,Ann. 3,LedePres,1.0
251,Ann. 2,LedePres,1.0
251,Ann. 2,NegTarg1,1.0
251,Ann. 3,HeadAcc1,3.0
251,Ann. 2,NegTarg2,[]
251,Ann. 3,NegTarg2,[]
251,Ann. 2,ArtBias,3.0
251,Ann. 2,SensLang,2.0
251,Ann. 3,SensLang,2.0
252,Ann. 1,Type,1.0
252,Ann. 2,Type,1.0
252,Ann. 2,NegTarg2,[]
252,Ann. 2,ArtBias,4.0
252,Ann. 1,ArtBias,4.0
252,Ann. 1,NegTarg2,[]
252,Ann. 1,HeadAcc1,4.0
252,Ann. 1,SensLang,4.0
252,Ann. 2,HeadAcc1,4.0
252,Ann. 2,SensLang,4.0
252,Ann. 1,LedePres,2.0
252,Ann. 2,NegTarg1,1.0
252,Ann. 1,NegTarg1,1.0
252,Ann. 2,LedePres,2.0
253,Ann. 3,ArtBias,4.0
253,Ann. 3,HeadAcc1,3.0
253,Ann. 1,ArtBias,4.0
253,Ann. 1,SensLang,4.0
253,Ann. 1,NegTarg1,1.0
253,Ann. 3,NegTarg1,1.0
253,Ann. 1,Type,3.0
253,Ann. 3,Type,3.0
253,Ann. 3,LedePres,1.0
253,Ann. 1,HeadAcc1,3.0
253,Ann. 1,NegTarg2,[]
253,Ann. 3,NegTarg2,[]
253,Ann. 3,SensLang,4.0
253,Ann. 1,LedePres,1.0
254,Ann. 2,HeadAcc1,4.0
254,Ann. 3,HeadAcc1,4.0
254,Ann. 2,Type,1.0
254,Ann. 3,Type,1.0
254,Ann. 3,ArtBias,4.0
254,Ann. 3,LedePres,2.0
254,Ann. 3,NegTarg2,[]
254,Ann. 2,NegTarg2,[]
254,Ann. 2,LedePres,2.0
254,Ann. 3,SensLang,4.0
254,Ann. 3,NegTarg1,1.0
254,Ann. 2,SensLang,4.0
254,Ann. 2,ArtBias,3.0
254,Ann. 2,NegTarg1,1.0
255,Ann. 1,NegTarg2,[]
255,Ann. 1,Type,1.0
255,Ann. 1,ArtBias,4.0
255,Ann. 2,Type,1.0
255,Ann. 2,NegTarg1,1.0
255,Ann. 1,NegTarg1,1.0
255,Ann. 2,ArtBias,4.0
255,Ann. 1,LedePres,2.0
255,Ann. 2,LedePres,2.0
255,Ann. 2,NegTarg2,[]
255,Ann. 2,HeadAcc1,4.0
255,Ann. 1,HeadAcc1,4.0
255,Ann. 1,SensLang,4.0
255,Ann. 2,SensLang,4.0
256,Ann. 3,HeadAcc1,3.0
256,Ann. 3,NegTarg2,[]
256,Ann. 1,LedePres,1.0
256,Ann. 1,NegTarg2,[]
256,Ann. 3,ArtBias,3.0
256,Ann. 1,SensLang,3.0
256,Ann. 1,Type,3.0
256,Ann. 3,SensLang,2.0
256,Ann. 3,LedePres,1.0
256,Ann. 3,NegTarg1,1.0
256,Ann. 1,NegTarg1,1.0
256,Ann. 3,Type,3.0
256,Ann. 1,ArtBias,3.0
256,Ann. 1,HeadAcc1,2.0
257,Ann. 1,HeadAcc1,4.0
257,Ann. 3,HeadAcc1,3.0
257,Ann. 3,LedePres,1.0
257,Ann. 3,SensLang,3.0
257,Ann. 1,NegTarg2,[]
257,Ann. 1,SensLang,3.0
257,Ann. 1,NegTarg1,1.0
257,Ann. 3,ArtBias,4.0
257,Ann. 1,ArtBias,4.0
257,Ann. 3,NegTarg1,1.0
257,Ann. 3,NegTarg2,[]
257,Ann. 3,Type,1.0
257,Ann. 1,Type,1.0
257,Ann. 1,LedePres,2.0
258,Ann. 2,HeadAcc1,4.0
258,Ann. 2,NegTarg2,[]
258,Ann. 3,HeadAcc1,4.0
258,Ann. 3,NegTarg1,1.0
258,Ann. 3,ArtBias,4.0
258,Ann. 2,ArtBias,4.0
258,Ann. 3,SensLang,4.0
258,Ann. 2,Type,1.0
258,Ann. 3,Type,1.0
258,Ann. 2,SensLang,4.0
258,Ann. 3,NegTarg2,[]
258,Ann. 2,NegTarg1,1.0
258,Ann. 3,LedePres,1.0
258,Ann. 2,LedePres,1.0
259,Ann. 2,Type,1.0
259,Ann. 2,ArtBias,4.0
259,Ann. 1,ArtBias,4.0
259,Ann. 1,LedePres,2.0
259,Ann. 1,Type,1.0
259,Ann. 1,SensLang,4.0
259,Ann. 2,SensLang,3.0
259,Ann. 2,LedePres,1.0
259,Ann. 1,NegTarg1,1.0
259,Ann. 2,HeadAcc1,4.0
259,Ann. 1,HeadAcc1,4.0
259,Ann. 1,NegTarg2,[]
259,Ann. 2,NegTarg1,1.0
259,Ann. 2,NegTarg2,[]
260,Ann. 2,SensLang,3.0
260,Ann. 2,ArtBias,4.0
260,Ann. 2,NegTarg1,2.0
260,Ann. 2,Type,3.0
260,Ann. 2,HeadAcc1,3.0
260,Ann. 2,LedePres,1.0
260,Ann. 2,NegTarg2,['4']
261,Ann. 3,NegTarg2,[]
261,Ann. 2,Type,1.0
261,Ann. 3,ArtBias,4.0
261,Ann. 2,LedePres,2.0
261,Ann. 3,LedePres,1.0
261,Ann. 2,ArtBias,4.0
261,Ann. 3,Type,1.0
261,Ann. 2,NegTarg1,1.0
261,Ann. 2,HeadAcc1,4.0
261,Ann. 2,NegTarg2,[]
261,Ann. 3,HeadAcc1,3.0
261,Ann. 2,SensLang,4.0
261,Ann. 3,SensLang,3.0
261,Ann. 3,NegTarg1,1.0
262,Ann. 3,NegTarg1,1.0
262,Ann. 2,NegTarg1,1.0
262,Ann. 3,NegTarg2,[]
262,Ann. 2,HeadAcc1,4.0
262,Ann. 2,SensLang,4.0
262,Ann. 3,Type,1.0
262,Ann. 3,ArtBias,4.0
262,Ann. 2,ArtBias,4.0
262,Ann. 3,LedePres,2.0
262,Ann. 2,Type,1.0
262,Ann. 2,LedePres,1.0
262,Ann. 2,NegTarg2,[]
262,Ann. 3,SensLang,4.0
262,Ann. 3,HeadAcc1,4.0
263,Ann. 1,NegTarg2,[]
263,Ann. 1,HeadAcc1,4.0
263,Ann. 2,SensLang,2.0
263,Ann. 1,NegTarg1,1.0
263,Ann. 2,HeadAcc1,4.0
263,Ann. 1,SensLang,2.0
263,Ann. 2,NegTarg1,1.0
263,Ann. 2,NegTarg2,[]
263,Ann. 1,ArtBias,2.0
263,Ann. 2,LedePres,2.0
263,Ann. 1,LedePres,2.0
263,Ann. 2,Type,1.0
263,Ann. 1,Type,1.0
263,Ann. 2,ArtBias,2.0
264,Ann. 3,Type,1.0
264,Ann. 3,NegTarg2,[]
264,Ann. 1,NegTarg2,[]
264,Ann. 1,HeadAcc1,4.0
264,Ann. 1,NegTarg1,1.0
264,Ann. 3,HeadAcc1,4.0
264,Ann. 1,Type,1.0
264,Ann. 3,LedePres,1.0
264,Ann. 1,LedePres,2.0
264,Ann. 1,SensLang,4.0
264,Ann. 3,SensLang,4.0
264,Ann. 3,NegTarg1,1.0
264,Ann. 1,ArtBias,4.0
264,Ann. 3,ArtBias,4.0
265,Ann. 3,NegTarg2,[]
265,Ann. 3,LedePres,1.0
265,Ann. 1,LedePres,1.0
265,Ann. 1,Type,3.0
265,Ann. 1,NegTarg2,[]
265,Ann. 3,NegTarg1,1.0
265,Ann. 1,NegTarg1,1.0
265,Ann. 3,Type,3.0
265,Ann. 3,HeadAcc1,3.0
265,Ann. 1,HeadAcc1,3.0
265,Ann. 1,ArtBias,4.0
265,Ann. 3,SensLang,4.0
265,Ann. 1,SensLang,4.0
265,Ann. 3,ArtBias,3.0
266,Ann. 1,HeadAcc1,2.0
266,Ann. 3,SensLang,2.0
266,Ann. 3,ArtBias,2.0
266,Ann. 1,ArtBias,3.0
266,Ann. 3,NegTarg1,2.0
266,Ann. 1,NegTarg1,1.0
266,Ann. 3,NegTarg2,['4']
266,Ann. 1,Type,2.0
266,Ann. 1,LedePres,1.0
266,Ann. 1,SensLang,2.0
266,Ann. 3,Type,2.0
266,Ann. 3,LedePres,1.0
266,Ann. 3,HeadAcc1,2.0
266,Ann. 1,NegTarg2,[]
267,Ann. 3,LedePres,1.0
267,Ann. 2,LedePres,1.0
267,Ann. 3,SensLang,2.0
267,Ann. 3,ArtBias,3.0
267,Ann. 2,SensLang,2.0
267,Ann. 2,HeadAcc1,3.0
267,Ann. 2,NegTarg1,2.0
267,Ann. 3,NegTarg1,2.0
267,Ann. 3,HeadAcc1,2.0
267,Ann. 2,NegTarg2,"['4', '3']"
267,Ann. 2,ArtBias,2.0
267,Ann. 3,NegTarg2,['4']
267,Ann. 2,Type,1.0
267,Ann. 3,Type,1.0
268,Ann. 1,HeadAcc1,3.0
268,Ann. 2,HeadAcc1,2.0
268,Ann. 1,ArtBias,4.0
268,Ann. 1,LedePres,1.0
268,Ann. 2,LedePres,1.0
268,Ann. 1,NegTarg2,[]
268,Ann. 2,Type,1.0
268,Ann. 1,Type,1.0
268,Ann. 2,SensLang,4.0
268,Ann. 1,SensLang,4.0
268,Ann. 2,NegTarg2,[]
268,Ann. 1,NegTarg1,1.0
268,Ann. 2,NegTarg1,1.0
268,Ann. 2,ArtBias,4.0
269,Ann. 2,NegTarg2,[]
269,Ann. 1,HeadAcc1,3.0
269,Ann. 1,LedePres,2.0
269,Ann. 2,ArtBias,4.0
269,Ann. 1,NegTarg1,1.0
269,Ann. 2,NegTarg1,1.0
269,Ann. 1,ArtBias,4.0
269,Ann. 2,HeadAcc1,3.0
269,Ann. 1,NegTarg2,[]
269,Ann. 2,LedePres,2.0
269,Ann. 1,SensLang,4.0
269,Ann. 2,SensLang,4.0
269,Ann. 2,Type,1.0
269,Ann. 1,Type,1.0
270,Ann. 2,NegTarg1,1.0
270,Ann. 3,LedePres,1.0
270,Ann. 2,LedePres,1.0
270,Ann. 3,SensLang,4.0
270,Ann. 3,HeadAcc1,2.0
270,Ann. 3,NegTarg1,1.0
270,Ann. 2,SensLang,4.0
270,Ann. 2,HeadAcc1,2.0
270,Ann. 2,NegTarg2,[]
270,Ann. 3,ArtBias,4.0
270,Ann. 3,Type,3.0
270,Ann. 3,NegTarg2,[]
270,Ann. 2,Type,3.0
270,Ann. 2,ArtBias,4.0
271,Ann. 3,HeadAcc1,3.0
271,Ann. 2,HeadAcc1,3.0
271,Ann. 3,ArtBias,3.0
271,Ann. 2,SensLang,4.0
271,Ann. 2,NegTarg1,1.0
271,Ann. 3,NegTarg1,1.0
271,Ann. 2,ArtBias,3.0
271,Ann. 3,Type,
271,Ann. 2,NegTarg2,[]
271,Ann. 3,SensLang,4.0
271,Ann. 3,LedePres,1.0
271,Ann. 2,LedePres,1.0
271,Ann. 3,NegTarg2,[]
271,Ann. 2,Type,2.0
272,Ann. 2,ArtBias,2.0
272,Ann. 2,HeadAcc1,3.0
272,Ann. 2,NegTarg1,2.0
272,Ann. 2,NegTarg2,['4']
272,Ann. 2,SensLang,2.0
272,Ann. 2,Type,2.0
272,Ann. 2,LedePres,1.0
273,Ann. 3,HeadAcc1,3.0
273,Ann. 3,SensLang,4.0
273,Ann. 2,HeadAcc1,3.0
273,Ann. 2,SensLang,4.0
273,Ann. 2,NegTarg1,1.0
273,Ann. 3,NegTarg2,[]
273,Ann. 2,NegTarg2,['2']
273,Ann. 2,Type,1.0
273,Ann. 3,NegTarg1,1.0
273,Ann. 3,Type,1.0
273,Ann. 2,LedePres,2.0
273,Ann. 3,LedePres,2.0
273,Ann. 3,ArtBias,4.0
273,Ann. 2,ArtBias,4.0
274,Ann. 2,ArtBias,4.0
274,Ann. 1,SensLang,4.0
274,Ann. 2,SensLang,4.0
274,Ann. 2,Type,1.0
274,Ann. 2,HeadAcc1,3.0
274,Ann. 1,HeadAcc1,3.0
274,Ann. 1,NegTarg1,1.0
274,Ann. 1,NegTarg2,[]
274,Ann. 1,ArtBias,4.0
274,Ann. 2,NegTarg1,1.0
274,Ann. 2,NegTarg2,[]
274,Ann. 2,LedePres,1.0
274,Ann. 1,LedePres,1.0
274,Ann. 1,Type,1.0
275,Ann. 1,HeadAcc1,4.0
275,Ann. 3,HeadAcc1,4.0
275,Ann. 3,NegTarg1,1.0
275,Ann. 1,NegTarg1,1.0
275,Ann. 1,NegTarg2,[]
275,Ann. 3,NegTarg2,[]
275,Ann. 1,ArtBias,4.0
275,Ann. 3,LedePres,1.0
275,Ann. 1,LedePres,2.0
275,Ann. 3,ArtBias,4.0
275,Ann. 1,SensLang,4.0
275,Ann. 3,SensLang,4.0
275,Ann. 3,Type,1.0
275,Ann. 1,Type,1.0
276,Ann. 3,LedePres,1.0
276,Ann. 1,LedePres,1.0
276,Ann. 1,NegTarg1,2.0
276,Ann. 3,Type,2.0
276,Ann. 3,NegTarg1,
276,Ann. 3,ArtBias,3.0
276,Ann. 3,NegTarg2,['4']
276,Ann. 1,NegTarg2,['4']
276,Ann. 1,HeadAcc1,1.0
276,Ann. 3,HeadAcc1,3.0
276,Ann. 1,ArtBias,3.0
276,Ann. 1,Type,2.0
276,Ann. 1,SensLang,2.0
276,Ann. 3,SensLang,2.0
277,Ann. 1,LedePres,1.0
277,Ann. 2,LedePres,1.0
277,Ann. 1,Type,3.0
277,Ann. 2,Type,3.0
277,Ann. 1,NegTarg1,1.0
277,Ann. 2,NegTarg1,1.0
277,Ann. 1,HeadAcc1,2.0
277,Ann. 2,HeadAcc1,3.0
277,Ann. 1,SensLang,4.0
277,Ann. 2,SensLang,4.0
277,Ann. 2,ArtBias,4.0
277,Ann. 1,ArtBias,3.0
277,Ann. 2,NegTarg2,[]
277,Ann. 1,NegTarg2,[]
278,Ann. 3,HeadAcc1,4.0
278,Ann. 3,LedePres,1.0
278,Ann. 2,LedePres,1.0
278,Ann. 2,HeadAcc1,4.0
278,Ann. 3,SensLang,4.0
278,Ann. 2,NegTarg2,[]
278,Ann. 3,Type,3.0
278,Ann. 2,Type,3.0
278,Ann. 2,SensLang,4.0
278,Ann. 3,NegTarg2,[]
278,Ann. 2,ArtBias,4.0
278,Ann. 3,ArtBias,4.0
278,Ann. 3,NegTarg1,1.0
278,Ann. 2,NegTarg1,1.0
279,Ann. 1,NegTarg1,1.0
279,Ann. 3,SensLang,3.0
279,Ann. 1,SensLang,3.0
279,Ann. 3,NegTarg1,1.0
279,Ann. 1,HeadAcc1,2.0
279,Ann. 1,ArtBias,4.0
279,Ann. 3,NegTarg2,[]
279,Ann. 3,HeadAcc1,2.0
279,Ann. 1,NegTarg2,[]
279,Ann. 3,Type,2.0
279,Ann. 1,LedePres,1.0
279,Ann. 3,LedePres,1.0
279,Ann. 1,Type,2.0
279,Ann. 3,ArtBias,4.0
280,Ann. 1,ArtBias,4.0
280,Ann. 3,ArtBias,4.0
280,Ann. 3,LedePres,2.0
280,Ann. 1,HeadAcc1,4.0
280,Ann. 3,NegTarg2,[]
280,Ann. 3,Type,1.0
280,Ann. 1,NegTarg2,[]
280,Ann. 1,Type,1.0
280,Ann. 1,SensLang,4.0
280,Ann. 3,SensLang,4.0
280,Ann. 3,HeadAcc1,4.0
280,Ann. 1,LedePres,1.0
280,Ann. 3,NegTarg1,1.0
280,Ann. 1,NegTarg1,1.0
281,Ann. 3,SensLang,4.0
281,Ann. 1,LedePres,1.0
281,Ann. 3,LedePres,1.0
281,Ann. 1,ArtBias,4.0
